ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 4, Bronx County, NY","14000US36005000400"
2022,"2022",8,"White Non-Hispanic",24000,21650,"Census Tract 43, Bronx County, NY","14000US36005004300"
2022,"2022",8,"White Non-Hispanic",79024,10259,"Census Tract 59.02, Bronx County, NY","14000US36005005902"
2022,"2022",8,"White Non-Hispanic",96125,46883,"Census Tract 71, Bronx County, NY","14000US36005007100"
2022,"2022",8,"White Non-Hispanic",164896,70160,"Census Tract 74, Bronx County, NY","14000US36005007400"
2022,"2022",8,"White Non-Hispanic",52308,14225,"Census Tract 92, Bronx County, NY","14000US36005009200"
2022,"2022",8,"White Non-Hispanic",83571,50264,"Census Tract 96, Bronx County, NY","14000US36005009600"
2022,"2022",8,"White Non-Hispanic",95972,31857.000000000004,"Census Tract 118, Bronx County, NY","14000US36005011800"
2022,"2022",8,"White Non-Hispanic",79861,48432,"Census Tract 130, Bronx County, NY","14000US36005013000"
2022,"2022",8,"White Non-Hispanic",32917,31972,"Census Tract 131, Bronx County, NY","14000US36005013100"
2022,"2022",8,"White Non-Hispanic",52404,36580,"Census Tract 132, Bronx County, NY","14000US36005013200"
2022,"2022",8,"White Non-Hispanic",83042,27309,"Census Tract 138, Bronx County, NY","14000US36005013800"
2022,"2022",8,"White Non-Hispanic",71607,36753,"Census Tract 152, Bronx County, NY","14000US36005015200"
2022,"2022",8,"White Non-Hispanic",61250,46784,"Census Tract 158, Bronx County, NY","14000US36005015800"
2022,"2022",8,"White Non-Hispanic",106932,27746,"Census Tract 160, Bronx County, NY","14000US36005016000"
2022,"2022",8,"White Non-Hispanic",103750,33419,"Census Tract 162, Bronx County, NY","14000US36005016200"
2022,"2022",8,"White Non-Hispanic",61786,50809,"Census Tract 164, Bronx County, NY","14000US36005016400"
2022,"2022",8,"White Non-Hispanic",63839,52132,"Census Tract 166, Bronx County, NY","14000US36005016600"
2022,"2022",8,"White Non-Hispanic",128714,36540,"Census Tract 183.01, Bronx County, NY","14000US36005018301"
2022,"2022",8,"White Non-Hispanic",96875,33259,"Census Tract 184, Bronx County, NY","14000US36005018400"
2022,"2022",8,"White Non-Hispanic",95833,93880,"Census Tract 194, Bronx County, NY","14000US36005019400"
2022,"2022",8,"White Non-Hispanic",20893,6607,"Census Tract 195, Bronx County, NY","14000US36005019500"
2022,"2022",8,"White Non-Hispanic",69375,15185,"Census Tract 202, Bronx County, NY","14000US36005020200"
2022,"2022",8,"White Non-Hispanic",61985,27035,"Census Tract 210.01, Bronx County, NY","14000US36005021001"
2022,"2022",8,"White Non-Hispanic",34148,30392.999999999996,"Census Tract 211, Bronx County, NY","14000US36005021100"
2022,"2022",8,"White Non-Hispanic",205917,188848,"Census Tract 212, Bronx County, NY","14000US36005021200"
2022,"2022",8,"White Non-Hispanic",72656,26018,"Census Tract 224.01, Bronx County, NY","14000US36005022401"
2022,"2022",8,"White Non-Hispanic",39464,30445,"Census Tract 224.04, Bronx County, NY","14000US36005022404"
2022,"2022",8,"White Non-Hispanic",79511,22173,"Census Tract 228, Bronx County, NY","14000US36005022800"
2022,"2022",8,"White Non-Hispanic",98150,42262,"Census Tract 230, Bronx County, NY","14000US36005023000"
2022,"2022",8,"White Non-Hispanic",51250,22744,"Census Tract 232, Bronx County, NY","14000US36005023200"
2022,"2022",8,"White Non-Hispanic",77794,58400,"Census Tract 236, Bronx County, NY","14000US36005023600"
2022,"2022",8,"White Non-Hispanic",103542,49325,"Census Tract 238, Bronx County, NY","14000US36005023800"
2022,"2022",8,"White Non-Hispanic",71417,54221,"Census Tract 241, Bronx County, NY","14000US36005024100"
2022,"2022",8,"White Non-Hispanic",75156,34898,"Census Tract 244, Bronx County, NY","14000US36005024400"
2022,"2022",8,"White Non-Hispanic",81290,15703,"Census Tract 246, Bronx County, NY","14000US36005024600"
2022,"2022",8,"White Non-Hispanic",60508,13244,"Census Tract 248, Bronx County, NY","14000US36005024800"
2022,"2022",8,"White Non-Hispanic",75262,24605,"Census Tract 250, Bronx County, NY","14000US36005025000"
2022,"2022",8,"White Non-Hispanic",98194,28957.999999999996,"Census Tract 252, Bronx County, NY","14000US36005025200"
2022,"2022",8,"White Non-Hispanic",64044,22396,"Census Tract 254, Bronx County, NY","14000US36005025400"
2022,"2022",8,"White Non-Hispanic",49231,35713,"Census Tract 261, Bronx County, NY","14000US36005026100"
2022,"2022",8,"White Non-Hispanic",80417,15069,"Census Tract 264, Bronx County, NY","14000US36005026400"
2022,"2022",8,"White Non-Hispanic",33750,13379,"Census Tract 266.01, Bronx County, NY","14000US36005026601"
2022,"2022",8,"White Non-Hispanic",56658,13595.999999999998,"Census Tract 266.02, Bronx County, NY","14000US36005026602"
2022,"2022",8,"White Non-Hispanic",99000,25847,"Census Tract 267.01, Bronx County, NY","14000US36005026701"
2022,"2022",8,"White Non-Hispanic",123828,26643,"Census Tract 267.02, Bronx County, NY","14000US36005026702"
2022,"2022",8,"White Non-Hispanic",113224,45721,"Census Tract 269, Bronx County, NY","14000US36005026900"
2022,"2022",8,"White Non-Hispanic",76827,19704,"Census Tract 274.01, Bronx County, NY","14000US36005027401"
2022,"2022",8,"White Non-Hispanic",100776,21556,"Census Tract 274.02, Bronx County, NY","14000US36005027402"
2022,"2022",8,"White Non-Hispanic",76897,14027,"Census Tract 277, Bronx County, NY","14000US36005027700"
2022,"2022",8,"White Non-Hispanic",70089,24719,"Census Tract 279, Bronx County, NY","14000US36005027900"
2022,"2022",8,"White Non-Hispanic",81625,29777,"Census Tract 281, Bronx County, NY","14000US36005028100"
2022,"2022",8,"White Non-Hispanic",66875,9430,"Census Tract 285, Bronx County, NY","14000US36005028500"
2022,"2022",8,"White Non-Hispanic",72500,33442,"Census Tract 286, Bronx County, NY","14000US36005028600"
2022,"2022",8,"White Non-Hispanic",113262,63168,"Census Tract 287, Bronx County, NY","14000US36005028700"
2022,"2022",8,"White Non-Hispanic",91339,27665,"Census Tract 288, Bronx County, NY","14000US36005028800"
2022,"2022",8,"White Non-Hispanic",67107,31723,"Census Tract 289, Bronx County, NY","14000US36005028900"
2022,"2022",8,"White Non-Hispanic",156786,32482,"Census Tract 293.01, Bronx County, NY","14000US36005029301"
2022,"2022",8,"White Non-Hispanic",126017,9487,"Census Tract 293.02, Bronx County, NY","14000US36005029302"
2022,"2022",8,"White Non-Hispanic",92833,37107,"Census Tract 295, Bronx County, NY","14000US36005029500"
2022,"2022",8,"White Non-Hispanic",80625,45982,"Census Tract 296, Bronx County, NY","14000US36005029600"
2022,"2022",8,"White Non-Hispanic",103333,35462,"Census Tract 297, Bronx County, NY","14000US36005029700"
2022,"2022",8,"White Non-Hispanic",68472,33075,"Census Tract 300, Bronx County, NY","14000US36005030000"
2022,"2022",8,"White Non-Hispanic",96023,32065.000000000004,"Census Tract 301, Bronx County, NY","14000US36005030100"
2022,"2022",8,"White Non-Hispanic",122750,23567,"Census Tract 307.01, Bronx County, NY","14000US36005030701"
2022,"2022",8,"White Non-Hispanic",106964,62474,"Census Tract 309, Bronx County, NY","14000US36005030900"
2022,"2022",8,"White Non-Hispanic",122017,28002,"Census Tract 310, Bronx County, NY","14000US36005031000"
2022,"2022",8,"White Non-Hispanic",50250,39558,"Census Tract 312, Bronx County, NY","14000US36005031200"
2022,"2022",8,"White Non-Hispanic",67188,21984,"Census Tract 314, Bronx County, NY","14000US36005031400"
2022,"2022",8,"White Non-Hispanic",85000,20354,"Census Tract 316, Bronx County, NY","14000US36005031600"
2022,"2022",8,"White Non-Hispanic",115486,57197,"Census Tract 318, Bronx County, NY","14000US36005031800"
2022,"2022",8,"White Non-Hispanic",95833,23479,"Census Tract 323, Bronx County, NY","14000US36005032300"
2022,"2022",8,"White Non-Hispanic",19207,17675,"Census Tract 324, Bronx County, NY","14000US36005032400"
2022,"2022",8,"White Non-Hispanic",82396,48274,"Census Tract 326, Bronx County, NY","14000US36005032600"
2022,"2022",8,"White Non-Hispanic",36190,17170,"Census Tract 328, Bronx County, NY","14000US36005032800"
2022,"2022",8,"White Non-Hispanic",68558,46889,"Census Tract 330, Bronx County, NY","14000US36005033000"
2022,"2022",8,"White Non-Hispanic",26636,10428,"Census Tract 332.01, Bronx County, NY","14000US36005033201"
2022,"2022",8,"White Non-Hispanic",107344,51263,"Census Tract 335, Bronx County, NY","14000US36005033500"
2022,"2022",8,"White Non-Hispanic",142576,45162,"Census Tract 337, Bronx County, NY","14000US36005033700"
2022,"2022",8,"White Non-Hispanic",111250,105163,"Census Tract 343, Bronx County, NY","14000US36005034300"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 344, Bronx County, NY","14000US36005034400"
2022,"2022",8,"White Non-Hispanic",149830,49586,"Census Tract 345, Bronx County, NY","14000US36005034500"
2022,"2022",8,"White Non-Hispanic",133472,21635,"Census Tract 351, Bronx County, NY","14000US36005035100"
2022,"2022",8,"White Non-Hispanic",21833,6952,"Census Tract 382, Bronx County, NY","14000US36005038200"
2022,"2022",8,"White Non-Hispanic",37782,3091,"Census Tract 387, Bronx County, NY","14000US36005038700"
2022,"2022",8,"White Non-Hispanic",26250,12866,"Census Tract 389, Bronx County, NY","14000US36005038900"
2022,"2022",8,"White Non-Hispanic",12145,12072,"Census Tract 391, Bronx County, NY","14000US36005039100"
2022,"2022",8,"White Non-Hispanic",10198,5068,"Census Tract 393, Bronx County, NY","14000US36005039300"
2022,"2022",8,"White Non-Hispanic",6518,2781,"Census Tract 397, Bronx County, NY","14000US36005039700"
2022,"2022",8,"White Non-Hispanic",28728,415,"Census Tract 401, Bronx County, NY","14000US36005040100"
2022,"2022",8,"White Non-Hispanic",38235,26125,"Census Tract 403.02, Bronx County, NY","14000US36005040302"
2022,"2022",8,"White Non-Hispanic",92708,75372,"Census Tract 405.01, Bronx County, NY","14000US36005040501"
2022,"2022",8,"White Non-Hispanic",29750,18148,"Census Tract 407.02, Bronx County, NY","14000US36005040702"
2022,"2022",8,"White Non-Hispanic",21435,16221,"Census Tract 408, Bronx County, NY","14000US36005040800"
2022,"2022",8,"White Non-Hispanic",31838,18348,"Census Tract 411, Bronx County, NY","14000US36005041100"
2022,"2022",8,"White Non-Hispanic",58295,19507,"Census Tract 413, Bronx County, NY","14000US36005041300"
2022,"2022",8,"White Non-Hispanic",77891,70343,"Census Tract 415, Bronx County, NY","14000US36005041500"
2022,"2022",8,"White Non-Hispanic",132333,105088,"Census Tract 421, Bronx County, NY","14000US36005042100"
2022,"2022",8,"White Non-Hispanic",42083,10716,"Census Tract 422, Bronx County, NY","14000US36005042200"
2022,"2022",8,"White Non-Hispanic",57292,32426.999999999996,"Census Tract 423, Bronx County, NY","14000US36005042300"
2022,"2022",8,"White Non-Hispanic",45550,36975,"Census Tract 429.01, Bronx County, NY","14000US36005042901"
2022,"2022",8,"White Non-Hispanic",11094,9231,"Census Tract 429.02, Bronx County, NY","14000US36005042902"
2022,"2022",8,"White Non-Hispanic",99561,27798,"Census Tract 449.01, Bronx County, NY","14000US36005044901"
2022,"2022",8,"White Non-Hispanic",104063,27091.000000000004,"Census Tract 449.02, Bronx County, NY","14000US36005044902"
2022,"2022",8,"White Non-Hispanic",68587,24085,"Census Tract 451.01, Bronx County, NY","14000US36005045101"
2022,"2022",8,"White Non-Hispanic",100769,34195,"Census Tract 451.02, Bronx County, NY","14000US36005045102"
2022,"2022",8,"White Non-Hispanic",46648,36040,"Census Tract 456, Bronx County, NY","14000US36005045600"
2022,"2022",8,"White Non-Hispanic",184000,94357,"Census Tract 1, Kings County, NY","14000US36047000100"
2022,"2022",8,"White Non-Hispanic",175667,134119,"Census Tract 2, Kings County, NY","14000US36047000200"
2022,"2022",8,"White Non-Hispanic",188382,58813,"Census Tract 3.01, Kings County, NY","14000US36047000301"
2022,"2022",8,"White Non-Hispanic",144032,43181,"Census Tract 5.01, Kings County, NY","14000US36047000501"
2022,"2022",8,"White Non-Hispanic",172549,21061,"Census Tract 5.02, Kings County, NY","14000US36047000502"
2022,"2022",8,"White Non-Hispanic",192188,65839,"Census Tract 7, Kings County, NY","14000US36047000700"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 9, Kings County, NY","14000US36047000900"
2022,"2022",8,"White Non-Hispanic",194375,65970,"Census Tract 11, Kings County, NY","14000US36047001100"
2022,"2022",8,"White Non-Hispanic",169205,62890.99999999999,"Census Tract 13, Kings County, NY","14000US36047001300"
2022,"2022",8,"White Non-Hispanic",105417,44904,"Census Tract 20, Kings County, NY","14000US36047002000"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 21, Kings County, NY","14000US36047002100"
2022,"2022",8,"White Non-Hispanic",24855,15272,"Census Tract 22, Kings County, NY","14000US36047002200"
2022,"2022",8,"White Non-Hispanic",121094,27837,"Census Tract 30, Kings County, NY","14000US36047003000"
2022,"2022",8,"White Non-Hispanic",159732,34359,"Census Tract 33, Kings County, NY","14000US36047003300"
2022,"2022",8,"White Non-Hispanic",91250,25447,"Census Tract 34, Kings County, NY","14000US36047003400"
2022,"2022",8,"White Non-Hispanic",157917,23746,"Census Tract 35, Kings County, NY","14000US36047003500"
2022,"2022",8,"White Non-Hispanic",72083,37451,"Census Tract 36, Kings County, NY","14000US36047003600"
2022,"2022",8,"White Non-Hispanic",169563,16907,"Census Tract 37, Kings County, NY","14000US36047003700"
2022,"2022",8,"White Non-Hispanic",146071,86184,"Census Tract 38, Kings County, NY","14000US36047003800"
2022,"2022",8,"White Non-Hispanic",175250,44476,"Census Tract 39, Kings County, NY","14000US36047003900"
2022,"2022",8,"White Non-Hispanic",217424,34566,"Census Tract 41, Kings County, NY","14000US36047004100"
2022,"2022",8,"White Non-Hispanic",210050,20314,"Census Tract 43, Kings County, NY","14000US36047004300"
2022,"2022",8,"White Non-Hispanic",135345,18517,"Census Tract 44, Kings County, NY","14000US36047004400"
2022,"2022",8,"White Non-Hispanic",157434,20644,"Census Tract 45, Kings County, NY","14000US36047004500"
2022,"2022",8,"White Non-Hispanic",200500,124070.99999999999,"Census Tract 47, Kings County, NY","14000US36047004700"
2022,"2022",8,"White Non-Hispanic",156250,31535,"Census Tract 49, Kings County, NY","14000US36047004900"
2022,"2022",8,"White Non-Hispanic",127404,39283,"Census Tract 50, Kings County, NY","14000US36047005000"
2022,"2022",8,"White Non-Hispanic",182740,47770,"Census Tract 51, Kings County, NY","14000US36047005100"
2022,"2022",8,"White Non-Hispanic",104327,14875,"Census Tract 52.02, Kings County, NY","14000US36047005202"
2022,"2022",8,"White Non-Hispanic",79605,16214,"Census Tract 54, Kings County, NY","14000US36047005400"
2022,"2022",8,"White Non-Hispanic",79844,37616,"Census Tract 56.01, Kings County, NY","14000US36047005601"
2022,"2022",8,"White Non-Hispanic",84932,23539,"Census Tract 56.02, Kings County, NY","14000US36047005602"
2022,"2022",8,"White Non-Hispanic",73479,10488,"Census Tract 58, Kings County, NY","14000US36047005800"
2022,"2022",8,"White Non-Hispanic",140375,74782,"Census Tract 59, Kings County, NY","14000US36047005900"
2022,"2022",8,"White Non-Hispanic",89167,17286,"Census Tract 60, Kings County, NY","14000US36047006000"
2022,"2022",8,"White Non-Hispanic",109464,32817,"Census Tract 62, Kings County, NY","14000US36047006200"
2022,"2022",8,"White Non-Hispanic",166250,46693,"Census Tract 63, Kings County, NY","14000US36047006300"
2022,"2022",8,"White Non-Hispanic",95583,35549,"Census Tract 64, Kings County, NY","14000US36047006400"
2022,"2022",8,"White Non-Hispanic",179561,31801,"Census Tract 65, Kings County, NY","14000US36047006500"
2022,"2022",8,"White Non-Hispanic",71349,27199,"Census Tract 66, Kings County, NY","14000US36047006600"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 67, Kings County, NY","14000US36047006700"
2022,"2022",8,"White Non-Hispanic",70293,28318.999999999996,"Census Tract 68, Kings County, NY","14000US36047006800"
2022,"2022",8,"White Non-Hispanic",64038,20719,"Census Tract 70, Kings County, NY","14000US36047007000"
2022,"2022",8,"White Non-Hispanic",144453,75642,"Census Tract 71, Kings County, NY","14000US36047007100"
2022,"2022",8,"White Non-Hispanic",110795,80091,"Census Tract 72, Kings County, NY","14000US36047007200"
2022,"2022",8,"White Non-Hispanic",69167,47912,"Census Tract 74, Kings County, NY","14000US36047007400"
2022,"2022",8,"White Non-Hispanic",177656,49933,"Census Tract 75, Kings County, NY","14000US36047007500"
2022,"2022",8,"White Non-Hispanic",216719,78719,"Census Tract 77, Kings County, NY","14000US36047007700"
2022,"2022",8,"White Non-Hispanic",106154,22850,"Census Tract 78, Kings County, NY","14000US36047007800"
2022,"2022",8,"White Non-Hispanic",96442,87329,"Census Tract 80, Kings County, NY","14000US36047008000"
2022,"2022",8,"White Non-Hispanic",93281,40605,"Census Tract 82, Kings County, NY","14000US36047008200"
2022,"2022",8,"White Non-Hispanic",145743,48095,"Census Tract 84, Kings County, NY","14000US36047008400"
2022,"2022",8,"White Non-Hispanic",102125,54569,"Census Tract 88, Kings County, NY","14000US36047008800"
2022,"2022",8,"White Non-Hispanic",100114,90456,"Census Tract 96, Kings County, NY","14000US36047009600"
2022,"2022",8,"White Non-Hispanic",148125,101626,"Census Tract 100, Kings County, NY","14000US36047010000"
2022,"2022",8,"White Non-Hispanic",104773,58502.99999999999,"Census Tract 101, Kings County, NY","14000US36047010100"
2022,"2022",8,"White Non-Hispanic",152948,102839,"Census Tract 102, Kings County, NY","14000US36047010200"
2022,"2022",8,"White Non-Hispanic",97621,34635,"Census Tract 110, Kings County, NY","14000US36047011000"
2022,"2022",8,"White Non-Hispanic",58609,15797,"Census Tract 112, Kings County, NY","14000US36047011200"
2022,"2022",8,"White Non-Hispanic",46071,13449,"Census Tract 114, Kings County, NY","14000US36047011400"
2022,"2022",8,"White Non-Hispanic",151711,50644,"Census Tract 117, Kings County, NY","14000US36047011700"
2022,"2022",8,"White Non-Hispanic",75982,20714,"Census Tract 118, Kings County, NY","14000US36047011800"
2022,"2022",8,"White Non-Hispanic",113694,2810,"Census Tract 121, Kings County, NY","14000US36047012100"
2022,"2022",8,"White Non-Hispanic",60417,36808,"Census Tract 126, Kings County, NY","14000US36047012600"
2022,"2022",8,"White Non-Hispanic",232667,11430,"Census Tract 127, Kings County, NY","14000US36047012700"
2022,"2022",8,"White Non-Hispanic",80385,31227,"Census Tract 128.01, Kings County, NY","14000US36047012801"
2022,"2022",8,"White Non-Hispanic",235385,20981,"Census Tract 129.01, Kings County, NY","14000US36047012901"
2022,"2022",8,"White Non-Hispanic",203780,22244,"Census Tract 129.02, Kings County, NY","14000US36047012902"
2022,"2022",8,"White Non-Hispanic",82366,8419,"Census Tract 130, Kings County, NY","14000US36047013000"
2022,"2022",8,"White Non-Hispanic",189844,39996,"Census Tract 131, Kings County, NY","14000US36047013100"
2022,"2022",8,"White Non-Hispanic",130282,24339,"Census Tract 132, Kings County, NY","14000US36047013200"
2022,"2022",8,"White Non-Hispanic",215795,44743,"Census Tract 133, Kings County, NY","14000US36047013300"
2022,"2022",8,"White Non-Hispanic",104583,27082.999999999996,"Census Tract 134, Kings County, NY","14000US36047013400"
2022,"2022",8,"White Non-Hispanic",217083,38445,"Census Tract 135, Kings County, NY","14000US36047013500"
2022,"2022",8,"White Non-Hispanic",135363,7383.999999999999,"Census Tract 136, Kings County, NY","14000US36047013600"
2022,"2022",8,"White Non-Hispanic",181786,54539,"Census Tract 137, Kings County, NY","14000US36047013700"
2022,"2022",8,"White Non-Hispanic",84818,16282.000000000002,"Census Tract 138, Kings County, NY","14000US36047013800"
2022,"2022",8,"White Non-Hispanic",175909,47161,"Census Tract 139, Kings County, NY","14000US36047013900"
2022,"2022",8,"White Non-Hispanic",50083,15763,"Census Tract 140, Kings County, NY","14000US36047014000"
2022,"2022",8,"White Non-Hispanic",78261,8902,"Census Tract 142, Kings County, NY","14000US36047014200"
2022,"2022",8,"White Non-Hispanic",143980,32001,"Census Tract 143, Kings County, NY","14000US36047014300"
2022,"2022",8,"White Non-Hispanic",137112,50371,"Census Tract 145, Kings County, NY","14000US36047014500"
2022,"2022",8,"White Non-Hispanic",140000,43579,"Census Tract 147, Kings County, NY","14000US36047014700"
2022,"2022",8,"White Non-Hispanic",92788,34209,"Census Tract 148, Kings County, NY","14000US36047014800"
2022,"2022",8,"White Non-Hispanic",79044,50332,"Census Tract 150, Kings County, NY","14000US36047015000"
2022,"2022",8,"White Non-Hispanic",206597,48274,"Census Tract 151, Kings County, NY","14000US36047015100"
2022,"2022",8,"White Non-Hispanic",103945,9230,"Census Tract 152, Kings County, NY","14000US36047015200"
2022,"2022",8,"White Non-Hispanic",174306,25871,"Census Tract 153, Kings County, NY","14000US36047015300"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 155, Kings County, NY","14000US36047015500"
2022,"2022",8,"White Non-Hispanic",178173,24375,"Census Tract 157, Kings County, NY","14000US36047015700"
2022,"2022",8,"White Non-Hispanic",208955,44016,"Census Tract 159, Kings County, NY","14000US36047015900"
2022,"2022",8,"White Non-Hispanic",103110,22114,"Census Tract 160, Kings County, NY","14000US36047016000"
2022,"2022",8,"White Non-Hispanic",190469,46926,"Census Tract 161, Kings County, NY","14000US36047016100"
2022,"2022",8,"White Non-Hispanic",85000,27158,"Census Tract 162, Kings County, NY","14000US36047016200"
2022,"2022",8,"White Non-Hispanic",214000,75543,"Census Tract 163, Kings County, NY","14000US36047016300"
2022,"2022",8,"White Non-Hispanic",122097,81300,"Census Tract 164, Kings County, NY","14000US36047016400"
2022,"2022",8,"White Non-Hispanic",250001,,"Census Tract 165, Kings County, NY","14000US36047016500"
2022,"2022",8,"White Non-Hispanic",107273,56577,"Census Tract 166, Kings County, NY","14000US36047016600"
2022,"2022",8,"White Non-Hispanic",182841,39887,"Census Tract 167, Kings County, NY","14000US36047016700"
2022,"2022",8,"White Non-Hispanic",112143,40287,"Census Tract 168, Kings County, NY","14000US36047016800"
2022,"2022",8,"White Non-Hispanic",156490,19067,"Census Tract 169, Kings County, NY","14000US36047016900"
2022,"2022",8,"White Non-Hispanic",89563,58984,"Census Tract 170, Kings County, NY","14000US36047017000"
2022,"2022",8,"White Non-Hispanic",164357,28889,"Census Tract 171, Kings County, NY","14000US36047017100"
2022,"2022",8,"White Non-Hispanic",161477,76839,"Census Tract 172, Kings County, NY","14000US36047017200"
2022,"2022",8,"White Non-Hispanic",94050,40889,"Census Tract 174, Kings County, NY","14000US36047017400"
2022,"2022",8,"White Non-Hispanic",127604,46457,"Census Tract 176, Kings County, NY","14000US36047017600"
2022,"2022",8,"White Non-Hispanic",66167,13465,"Census Tract 178, Kings County, NY","14000US36047017800"
2022,"2022",8,"White Non-Hispanic",173092,35650,"Census Tract 179, Kings County, NY","14000US36047017900"
2022,"2022",8,"White Non-Hispanic",53233,15553,"Census Tract 180, Kings County, NY","14000US36047018000"
2022,"2022",8,"White Non-Hispanic",157917,66364,"Census Tract 181, Kings County, NY","14000US36047018100"
2022,"2022",8,"White Non-Hispanic",64293,34186,"Census Tract 182, Kings County, NY","14000US36047018200"
2022,"2022",8,"White Non-Hispanic",202000,64472.00000000001,"Census Tract 183, Kings County, NY","14000US36047018300"
2022,"2022",8,"White Non-Hispanic",78875,25560,"Census Tract 184, Kings County, NY","14000US36047018400"
2022,"2022",8,"White Non-Hispanic",228224,127705,"Census Tract 185.01, Kings County, NY","14000US36047018501"
2022,"2022",8,"White Non-Hispanic",75536,26653,"Census Tract 186, Kings County, NY","14000US36047018600"
2022,"2022",8,"White Non-Hispanic",124808,44029,"Census Tract 187, Kings County, NY","14000US36047018700"
2022,"2022",8,"White Non-Hispanic",72393,24165,"Census Tract 190, Kings County, NY","14000US36047019000"
2022,"2022",8,"White Non-Hispanic",149669,100882,"Census Tract 191, Kings County, NY","14000US36047019100"
2022,"2022",8,"White Non-Hispanic",74000,34599,"Census Tract 192, Kings County, NY","14000US36047019200"
2022,"2022",8,"White Non-Hispanic",116688,49570,"Census Tract 193, Kings County, NY","14000US36047019300"
2022,"2022",8,"White Non-Hispanic",78636,64408,"Census Tract 194, Kings County, NY","14000US36047019400"
2022,"2022",8,"White Non-Hispanic",142163,47890,"Census Tract 195, Kings County, NY","14000US36047019500"
2022,"2022",8,"White Non-Hispanic",159821,28085,"Census Tract 197, Kings County, NY","14000US36047019700"
2022,"2022",8,"White Non-Hispanic",109000,35747,"Census Tract 198, Kings County, NY","14000US36047019800"
2022,"2022",8,"White Non-Hispanic",156667,34291,"Census Tract 199, Kings County, NY","14000US36047019900"
2022,"2022",8,"White Non-Hispanic",93555,30541.000000000004,"Census Tract 200, Kings County, NY","14000US36047020000"
2022,"2022",8,"White Non-Hispanic",158026,23669,"Census Tract 201, Kings County, NY","14000US36047020100"
2022,"2022",8,"White Non-Hispanic",100625,40027,"Census Tract 202, Kings County, NY","14000US36047020200"
2022,"2022",8,"White Non-Hispanic",216579,17713,"Census Tract 203, Kings County, NY","14000US36047020300"
2022,"2022",8,"White Non-Hispanic",129950,34315,"Census Tract 204, Kings County, NY","14000US36047020400"
2022,"2022",8,"White Non-Hispanic",168553,50656,"Census Tract 205, Kings County, NY","14000US36047020500"
2022,"2022",8,"White Non-Hispanic",97135,31099.999999999996,"Census Tract 206, Kings County, NY","14000US36047020600"
2022,"2022",8,"White Non-Hispanic",195526,38995,"Census Tract 207, Kings County, NY","14000US36047020700"
2022,"2022",8,"White Non-Hispanic",83225,27559.000000000004,"Census Tract 208, Kings County, NY","14000US36047020800"
2022,"2022",8,"White Non-Hispanic",75375,32685.999999999996,"Census Tract 210, Kings County, NY","14000US36047021000"
2022,"2022",8,"White Non-Hispanic",110455,31134,"Census Tract 211, Kings County, NY","14000US36047021100"
2022,"2022",8,"White Non-Hispanic",70179,25134,"Census Tract 212, Kings County, NY","14000US36047021200"
2022,"2022",8,"White Non-Hispanic",140893,37643,"Census Tract 213, Kings County, NY","14000US36047021300"
2022,"2022",8,"White Non-Hispanic",73021,42636,"Census Tract 214, Kings County, NY","14000US36047021400"
2022,"2022",8,"White Non-Hispanic",171387,9872,"Census Tract 215, Kings County, NY","14000US36047021500"
2022,"2022",8,"White Non-Hispanic",36481,15126.999999999998,"Census Tract 216, Kings County, NY","14000US36047021600"
2022,"2022",8,"White Non-Hispanic",171500,43500,"Census Tract 217, Kings County, NY","14000US36047021700"
2022,"2022",8,"White Non-Hispanic",66475,41865,"Census Tract 218, Kings County, NY","14000US36047021800"
2022,"2022",8,"White Non-Hispanic",148646,5885,"Census Tract 219, Kings County, NY","14000US36047021900"
2022,"2022",8,"White Non-Hispanic",39571,5769,"Census Tract 220, Kings County, NY","14000US36047022000"
2022,"2022",8,"White Non-Hispanic",112361,44374,"Census Tract 221, Kings County, NY","14000US36047022100"
2022,"2022",8,"White Non-Hispanic",37000,14842.000000000002,"Census Tract 222, Kings County, NY","14000US36047022200"
2022,"2022",8,"White Non-Hispanic",45450,17335,"Census Tract 224, Kings County, NY","14000US36047022400"
2022,"2022",8,"White Non-Hispanic",134375,41407,"Census Tract 226, Kings County, NY","14000US36047022600"
2022,"2022",8,"White Non-Hispanic",159148,17290,"Census Tract 227, Kings County, NY","14000US36047022700"
2022,"2022",8,"White Non-Hispanic",30871,13434,"Census Tract 228, Kings County, NY","14000US36047022800"
2022,"2022",8,"White Non-Hispanic",122363,21836,"Census Tract 229, Kings County, NY","14000US36047022900"
2022,"2022",8,"White Non-Hispanic",67533,29418,"Census Tract 230, Kings County, NY","14000US36047023000"
2022,"2022",8,"White Non-Hispanic",169650,44937,"Census Tract 231, Kings County, NY","14000US36047023100"
2022,"2022",8,"White Non-Hispanic",64575,17076,"Census Tract 232, Kings County, NY","14000US36047023200"
2022,"2022",8,"White Non-Hispanic",148393,48016,"Census Tract 233, Kings County, NY","14000US36047023300"
