ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2022,"2022",4,"Asian",115128,56724,"Census Tract 2, Bronx County, NY","14000US36005000200"
2022,"2022",4,"Asian",81524,65078,"Census Tract 4, Bronx County, NY","14000US36005000400"
2022,"2022",4,"Asian",33727,616,"Census Tract 31, Bronx County, NY","14000US36005003100"
2022,"2022",4,"Asian",95590,53463,"Census Tract 40.01, Bronx County, NY","14000US36005004001"
2022,"2022",4,"Asian",133472,16976,"Census Tract 50.01, Bronx County, NY","14000US36005005001"
2022,"2022",4,"Asian",93375,23636,"Census Tract 54, Bronx County, NY","14000US36005005400"
2022,"2022",4,"Asian",91875,69660,"Census Tract 68, Bronx County, NY","14000US36005006800"
2022,"2022",4,"Asian",156500,107370,"Census Tract 70, Bronx County, NY","14000US36005007000"
2022,"2022",4,"Asian",38056,30937,"Census Tract 71, Bronx County, NY","14000US36005007100"
2022,"2022",4,"Asian",67083,55410,"Census Tract 72, Bronx County, NY","14000US36005007200"
2022,"2022",4,"Asian",60978,10687,"Census Tract 76, Bronx County, NY","14000US36005007600"
2022,"2022",4,"Asian",57122,17143,"Census Tract 92, Bronx County, NY","14000US36005009200"
2022,"2022",4,"Asian",75833,15450.999999999998,"Census Tract 96, Bronx County, NY","14000US36005009600"
2022,"2022",4,"Asian",77165,33380,"Census Tract 132, Bronx County, NY","14000US36005013200"
2022,"2022",4,"Asian",165750,119591,"Census Tract 138, Bronx County, NY","14000US36005013800"
2022,"2022",4,"Asian",140898,83999,"Census Tract 144, Bronx County, NY","14000US36005014400"
2022,"2022",4,"Asian",16656,4040,"Census Tract 155, Bronx County, NY","14000US36005015500"
2022,"2022",4,"Asian",190481,161310,"Census Tract 158, Bronx County, NY","14000US36005015800"
2022,"2022",4,"Asian",91357,12474,"Census Tract 160, Bronx County, NY","14000US36005016000"
2022,"2022",4,"Asian",53375,52976,"Census Tract 162, Bronx County, NY","14000US36005016200"
2022,"2022",4,"Asian",118333,89965,"Census Tract 184, Bronx County, NY","14000US36005018400"
2022,"2022",4,"Asian",211523,29610,"Census Tract 194, Bronx County, NY","14000US36005019400"
2022,"2022",4,"Asian",68750,46008,"Census Tract 200, Bronx County, NY","14000US36005020000"
2022,"2022",4,"Asian",54750,41546,"Census Tract 202, Bronx County, NY","14000US36005020200"
2022,"2022",4,"Asian",107813,41977,"Census Tract 204, Bronx County, NY","14000US36005020400"
2022,"2022",4,"Asian",133247,67735,"Census Tract 206.01, Bronx County, NY","14000US36005020601"
2022,"2022",4,"Asian",90491,74010,"Census Tract 210.01, Bronx County, NY","14000US36005021001"
2022,"2022",4,"Asian",48472,45418,"Census Tract 210.02, Bronx County, NY","14000US36005021002"
2022,"2022",4,"Asian",66094,55665,"Census Tract 212, Bronx County, NY","14000US36005021200"
2022,"2022",4,"Asian",56936,27397,"Census Tract 216.02, Bronx County, NY","14000US36005021602"
2022,"2022",4,"Asian",95439,87893,"Census Tract 218, Bronx County, NY","14000US36005021800"
2022,"2022",4,"Asian",10417,7641,"Census Tract 220, Bronx County, NY","14000US36005022000"
2022,"2022",4,"Asian",65694,41218,"Census Tract 222, Bronx County, NY","14000US36005022200"
2022,"2022",4,"Asian",169653,151561,"Census Tract 224.01, Bronx County, NY","14000US36005022401"
2022,"2022",4,"Asian",142734,114708.00000000001,"Census Tract 224.04, Bronx County, NY","14000US36005022404"
2022,"2022",4,"Asian",101250,85104,"Census Tract 227.03, Bronx County, NY","14000US36005022703"
2022,"2022",4,"Asian",74125,48679,"Census Tract 228, Bronx County, NY","14000US36005022800"
2022,"2022",4,"Asian",87109,51889,"Census Tract 232, Bronx County, NY","14000US36005023200"
2022,"2022",4,"Asian",196250,47184,"Census Tract 238, Bronx County, NY","14000US36005023800"
2022,"2022",4,"Asian",101188,50714,"Census Tract 240, Bronx County, NY","14000US36005024000"
2022,"2022",4,"Asian",75833,33006,"Census Tract 244, Bronx County, NY","14000US36005024400"
2022,"2022",4,"Asian",118173,55110,"Census Tract 248, Bronx County, NY","14000US36005024800"
2022,"2022",4,"Asian",150156,57770.00000000001,"Census Tract 250, Bronx County, NY","14000US36005025000"
2022,"2022",4,"Asian",40169,19648,"Census Tract 251, Bronx County, NY","14000US36005025100"
2022,"2022",4,"Asian",116250,22278,"Census Tract 252, Bronx County, NY","14000US36005025200"
2022,"2022",4,"Asian",41395,13354,"Census Tract 253, Bronx County, NY","14000US36005025300"
2022,"2022",4,"Asian",45833,26758,"Census Tract 256, Bronx County, NY","14000US36005025600"
2022,"2022",4,"Asian",151563,124792.00000000001,"Census Tract 261, Bronx County, NY","14000US36005026100"
2022,"2022",4,"Asian",187781,24663,"Census Tract 264, Bronx County, NY","14000US36005026400"
2022,"2022",4,"Asian",85000,78379,"Census Tract 266.01, Bronx County, NY","14000US36005026601"
2022,"2022",4,"Asian",140455,135665,"Census Tract 281, Bronx County, NY","14000US36005028100"
2022,"2022",4,"Asian",63029,17805,"Census Tract 285, Bronx County, NY","14000US36005028500"
2022,"2022",4,"Asian",117337,2452,"Census Tract 286, Bronx County, NY","14000US36005028600"
2022,"2022",4,"Asian",50417,39221,"Census Tract 289, Bronx County, NY","14000US36005028900"
2022,"2022",4,"Asian",201366,77995,"Census Tract 293.02, Bronx County, NY","14000US36005029302"
2022,"2022",4,"Asian",44250,31656,"Census Tract 295, Bronx County, NY","14000US36005029500"
2022,"2022",4,"Asian",128333,118530.99999999999,"Census Tract 297, Bronx County, NY","14000US36005029700"
2022,"2022",4,"Asian",151650,98761,"Census Tract 300, Bronx County, NY","14000US36005030000"
2022,"2022",4,"Asian",223594,97811,"Census Tract 307.01, Bronx County, NY","14000US36005030701"
2022,"2022",4,"Asian",168878,21868,"Census Tract 310, Bronx County, NY","14000US36005031000"
2022,"2022",4,"Asian",171250,27594,"Census Tract 312, Bronx County, NY","14000US36005031200"
2022,"2022",4,"Asian",76780,49124,"Census Tract 314, Bronx County, NY","14000US36005031400"
2022,"2022",4,"Asian",65588,23427,"Census Tract 316, Bronx County, NY","14000US36005031600"
2022,"2022",4,"Asian",45893,30177,"Census Tract 318, Bronx County, NY","14000US36005031800"
2022,"2022",4,"Asian",26594,9154,"Census Tract 324, Bronx County, NY","14000US36005032400"
2022,"2022",4,"Asian",115375,71318,"Census Tract 326, Bronx County, NY","14000US36005032600"
2022,"2022",4,"Asian",90139,74725,"Census Tract 328, Bronx County, NY","14000US36005032800"
2022,"2022",4,"Asian",190833,89667,"Census Tract 332.02, Bronx County, NY","14000US36005033202"
2022,"2022",4,"Asian",145982,74091,"Census Tract 337, Bronx County, NY","14000US36005033700"
2022,"2022",4,"Asian",107625,53308,"Census Tract 343, Bronx County, NY","14000US36005034300"
2022,"2022",4,"Asian",54750,45091,"Census Tract 344, Bronx County, NY","14000US36005034400"
2022,"2022",4,"Asian",201228,18649,"Census Tract 345, Bronx County, NY","14000US36005034500"
2022,"2022",4,"Asian",115774,49683,"Census Tract 350, Bronx County, NY","14000US36005035000"
2022,"2022",4,"Asian",83750,62334,"Census Tract 351, Bronx County, NY","14000US36005035100"
2022,"2022",4,"Asian",138984,11611,"Census Tract 370, Bronx County, NY","14000US36005037000"
2022,"2022",4,"Asian",74853,12510,"Census Tract 376, Bronx County, NY","14000US36005037600"
2022,"2022",4,"Asian",14583,7756,"Census Tract 397, Bronx County, NY","14000US36005039700"
2022,"2022",4,"Asian",58646,38546,"Census Tract 403.03, Bronx County, NY","14000US36005040303"
2022,"2022",4,"Asian",34375,2072,"Census Tract 403.04, Bronx County, NY","14000US36005040304"
2022,"2022",4,"Asian",64201,23371,"Census Tract 405.02, Bronx County, NY","14000US36005040502"
2022,"2022",4,"Asian",68289,4769,"Census Tract 407.01, Bronx County, NY","14000US36005040701"
2022,"2022",4,"Asian",51699,35728,"Census Tract 407.02, Bronx County, NY","14000US36005040702"
2022,"2022",4,"Asian",118102,84250,"Census Tract 413, Bronx County, NY","14000US36005041300"
2022,"2022",4,"Asian",37552,16902,"Census Tract 418, Bronx County, NY","14000US36005041800"
2022,"2022",4,"Asian",69447,46727,"Census Tract 419, Bronx County, NY","14000US36005041900"
2022,"2022",4,"Asian",94375,54671.00000000001,"Census Tract 420, Bronx County, NY","14000US36005042000"
2022,"2022",4,"Asian",75197,42884,"Census Tract 421, Bronx County, NY","14000US36005042100"
2022,"2022",4,"Asian",56250,28691,"Census Tract 423, Bronx County, NY","14000US36005042300"
2022,"2022",4,"Asian",84545,7348.999999999999,"Census Tract 425, Bronx County, NY","14000US36005042500"
2022,"2022",4,"Asian",28750,15923.999999999998,"Census Tract 429.01, Bronx County, NY","14000US36005042901"
2022,"2022",4,"Asian",223194,142297,"Census Tract 436, Bronx County, NY","14000US36005043600"
2022,"2022",4,"Asian",125250,107222,"Census Tract 1, Kings County, NY","14000US36047000100"
2022,"2022",4,"Asian",159936,97204,"Census Tract 5.02, Kings County, NY","14000US36047000502"
2022,"2022",4,"Asian",154896,139691,"Census Tract 7, Kings County, NY","14000US36047000700"
2022,"2022",4,"Asian",197426,94636,"Census Tract 9, Kings County, NY","14000US36047000900"
2022,"2022",4,"Asian",130000,24633,"Census Tract 11, Kings County, NY","14000US36047001100"
2022,"2022",4,"Asian",166250,69901,"Census Tract 13, Kings County, NY","14000US36047001300"
2022,"2022",4,"Asian",250001,,"Census Tract 21, Kings County, NY","14000US36047002100"
2022,"2022",4,"Asian",20114,10343,"Census Tract 23, Kings County, NY","14000US36047002300"
2022,"2022",4,"Asian",29542,18057,"Census Tract 29.01, Kings County, NY","14000US36047002901"
2022,"2022",4,"Asian",123283,22870,"Census Tract 30, Kings County, NY","14000US36047003000"
2022,"2022",4,"Asian",128542,105912,"Census Tract 33, Kings County, NY","14000US36047003300"
2022,"2022",4,"Asian",138750,72347,"Census Tract 34, Kings County, NY","14000US36047003400"
2022,"2022",4,"Asian",86276,22029,"Census Tract 36, Kings County, NY","14000US36047003600"
2022,"2022",4,"Asian",250001,,"Census Tract 37, Kings County, NY","14000US36047003700"
2022,"2022",4,"Asian",149079,88554,"Census Tract 39, Kings County, NY","14000US36047003900"
2022,"2022",4,"Asian",232550,82795,"Census Tract 43, Kings County, NY","14000US36047004300"
2022,"2022",4,"Asian",80000,76104,"Census Tract 44, Kings County, NY","14000US36047004400"
2022,"2022",4,"Asian",199091,101739,"Census Tract 45, Kings County, NY","14000US36047004500"
2022,"2022",4,"Asian",234792,114882.00000000001,"Census Tract 46, Kings County, NY","14000US36047004600"
2022,"2022",4,"Asian",250001,,"Census Tract 47, Kings County, NY","14000US36047004700"
2022,"2022",4,"Asian",250001,,"Census Tract 50, Kings County, NY","14000US36047005000"
2022,"2022",4,"Asian",243264,223658,"Census Tract 51, Kings County, NY","14000US36047005100"
2022,"2022",4,"Asian",12294,1895,"Census Tract 52.01, Kings County, NY","14000US36047005201"
2022,"2022",4,"Asian",196346,113266,"Census Tract 52.02, Kings County, NY","14000US36047005202"
2022,"2022",4,"Asian",100455,40865,"Census Tract 54, Kings County, NY","14000US36047005400"
2022,"2022",4,"Asian",28990,2620,"Census Tract 56.01, Kings County, NY","14000US36047005601"
2022,"2022",4,"Asian",87292,58193,"Census Tract 56.02, Kings County, NY","14000US36047005602"
2022,"2022",4,"Asian",102159,38559,"Census Tract 58, Kings County, NY","14000US36047005800"
2022,"2022",4,"Asian",51375,30362.999999999996,"Census Tract 60, Kings County, NY","14000US36047006000"
2022,"2022",4,"Asian",74063,54452,"Census Tract 62, Kings County, NY","14000US36047006200"
2022,"2022",4,"Asian",176071,14994,"Census Tract 63, Kings County, NY","14000US36047006300"
2022,"2022",4,"Asian",100938,17704,"Census Tract 66, Kings County, NY","14000US36047006600"
2022,"2022",4,"Asian",250001,,"Census Tract 67, Kings County, NY","14000US36047006700"
2022,"2022",4,"Asian",97750,85042,"Census Tract 68, Kings County, NY","14000US36047006800"
2022,"2022",4,"Asian",41833,41804,"Census Tract 72, Kings County, NY","14000US36047007200"
2022,"2022",4,"Asian",65000,45335,"Census Tract 74, Kings County, NY","14000US36047007400"
2022,"2022",4,"Asian",81629,57000,"Census Tract 76, Kings County, NY","14000US36047007600"
2022,"2022",4,"Asian",199331,69547,"Census Tract 77, Kings County, NY","14000US36047007700"
2022,"2022",4,"Asian",90972,52285,"Census Tract 78, Kings County, NY","14000US36047007800"
2022,"2022",4,"Asian",58594,23750,"Census Tract 80, Kings County, NY","14000US36047008000"
2022,"2022",4,"Asian",30341,28646.000000000004,"Census Tract 85, Kings County, NY","14000US36047008500"
2022,"2022",4,"Asian",57656,47094,"Census Tract 88, Kings County, NY","14000US36047008800"
2022,"2022",4,"Asian",70868,26042,"Census Tract 96, Kings County, NY","14000US36047009600"
2022,"2022",4,"Asian",60068,12956,"Census Tract 98, Kings County, NY","14000US36047009800"
2022,"2022",4,"Asian",54679,13534,"Census Tract 100, Kings County, NY","14000US36047010000"
2022,"2022",4,"Asian",82661,56136.00000000001,"Census Tract 101, Kings County, NY","14000US36047010100"
2022,"2022",4,"Asian",65048,9579,"Census Tract 102, Kings County, NY","14000US36047010200"
2022,"2022",4,"Asian",73850,4007.0000000000005,"Census Tract 110, Kings County, NY","14000US36047011000"
2022,"2022",4,"Asian",51875,41045,"Census Tract 112, Kings County, NY","14000US36047011200"
2022,"2022",4,"Asian",92813,4122,"Census Tract 114, Kings County, NY","14000US36047011400"
2022,"2022",4,"Asian",47188,8756,"Census Tract 116, Kings County, NY","14000US36047011600"
2022,"2022",4,"Asian",97143,49141,"Census Tract 117, Kings County, NY","14000US36047011700"
2022,"2022",4,"Asian",55476,6701,"Census Tract 118, Kings County, NY","14000US36047011800"
2022,"2022",4,"Asian",69375,7271.999999999999,"Census Tract 120, Kings County, NY","14000US36047012000"
2022,"2022",4,"Asian",210781,160767,"Census Tract 121, Kings County, NY","14000US36047012100"
2022,"2022",4,"Asian",78750,45850,"Census Tract 122, Kings County, NY","14000US36047012200"
2022,"2022",4,"Asian",62667,24454,"Census Tract 126, Kings County, NY","14000US36047012600"
2022,"2022",4,"Asian",194279,79435,"Census Tract 127, Kings County, NY","14000US36047012700"
2022,"2022",4,"Asian",54375,37750,"Census Tract 128.01, Kings County, NY","14000US36047012801"
2022,"2022",4,"Asian",161442,93854,"Census Tract 129.01, Kings County, NY","14000US36047012901"
2022,"2022",4,"Asian",157396,16968,"Census Tract 129.02, Kings County, NY","14000US36047012902"
2022,"2022",4,"Asian",136471,55352.99999999999,"Census Tract 130, Kings County, NY","14000US36047013000"
2022,"2022",4,"Asian",198875,138824,"Census Tract 131, Kings County, NY","14000US36047013100"
2022,"2022",4,"Asian",250001,,"Census Tract 133, Kings County, NY","14000US36047013300"
2022,"2022",4,"Asian",80298,43832,"Census Tract 134, Kings County, NY","14000US36047013400"
2022,"2022",4,"Asian",250001,,"Census Tract 135, Kings County, NY","14000US36047013500"
2022,"2022",4,"Asian",143750,24421,"Census Tract 136, Kings County, NY","14000US36047013600"
2022,"2022",4,"Asian",184000,115101,"Census Tract 137, Kings County, NY","14000US36047013700"
2022,"2022",4,"Asian",193393,142440,"Census Tract 140, Kings County, NY","14000US36047014000"
2022,"2022",4,"Asian",180893,118328,"Census Tract 142, Kings County, NY","14000US36047014200"
2022,"2022",4,"Asian",88750,77536,"Census Tract 143, Kings County, NY","14000US36047014300"
2022,"2022",4,"Asian",116818,88368,"Census Tract 145, Kings County, NY","14000US36047014500"
2022,"2022",4,"Asian",209028,57097,"Census Tract 147, Kings County, NY","14000US36047014700"
2022,"2022",4,"Asian",166607,133691,"Census Tract 150, Kings County, NY","14000US36047015000"
2022,"2022",4,"Asian",187206,98177,"Census Tract 151, Kings County, NY","14000US36047015100"
2022,"2022",4,"Asian",91875,54643,"Census Tract 152, Kings County, NY","14000US36047015200"
2022,"2022",4,"Asian",230114,95005,"Census Tract 155, Kings County, NY","14000US36047015500"
2022,"2022",4,"Asian",250001,,"Census Tract 157, Kings County, NY","14000US36047015700"
2022,"2022",4,"Asian",250001,,"Census Tract 159, Kings County, NY","14000US36047015900"
2022,"2022",4,"Asian",83707,5848,"Census Tract 160, Kings County, NY","14000US36047016000"
2022,"2022",4,"Asian",250001,,"Census Tract 161, Kings County, NY","14000US36047016100"
2022,"2022",4,"Asian",114821,89752,"Census Tract 162, Kings County, NY","14000US36047016200"
2022,"2022",4,"Asian",246591,109016.99999999999,"Census Tract 163, Kings County, NY","14000US36047016300"
2022,"2022",4,"Asian",135938,86952,"Census Tract 164, Kings County, NY","14000US36047016400"
2022,"2022",4,"Asian",177860,78262,"Census Tract 165, Kings County, NY","14000US36047016500"
2022,"2022",4,"Asian",160750,36717,"Census Tract 166, Kings County, NY","14000US36047016600"
2022,"2022",4,"Asian",220943,19662,"Census Tract 167, Kings County, NY","14000US36047016700"
2022,"2022",4,"Asian",126111,35776,"Census Tract 168, Kings County, NY","14000US36047016800"
2022,"2022",4,"Asian",99167,68382,"Census Tract 170, Kings County, NY","14000US36047017000"
2022,"2022",4,"Asian",215288,66252,"Census Tract 171, Kings County, NY","14000US36047017100"
2022,"2022",4,"Asian",185357,149150,"Census Tract 172, Kings County, NY","14000US36047017200"
2022,"2022",4,"Asian",114922,49374,"Census Tract 174, Kings County, NY","14000US36047017400"
2022,"2022",4,"Asian",98542,21468,"Census Tract 176, Kings County, NY","14000US36047017600"
2022,"2022",4,"Asian",85449,46806,"Census Tract 178, Kings County, NY","14000US36047017800"
2022,"2022",4,"Asian",88654,29634.000000000004,"Census Tract 180, Kings County, NY","14000US36047018000"
2022,"2022",4,"Asian",160703,60627.99999999999,"Census Tract 181, Kings County, NY","14000US36047018100"
2022,"2022",4,"Asian",65875,15160,"Census Tract 182, Kings County, NY","14000US36047018200"
2022,"2022",4,"Asian",203472,42162,"Census Tract 183, Kings County, NY","14000US36047018300"
2022,"2022",4,"Asian",64777,21701,"Census Tract 184, Kings County, NY","14000US36047018400"
2022,"2022",4,"Asian",47727,32529,"Census Tract 185.01, Kings County, NY","14000US36047018501"
2022,"2022",4,"Asian",67000,33907,"Census Tract 186, Kings County, NY","14000US36047018600"
2022,"2022",4,"Asian",76563,61532.99999999999,"Census Tract 187, Kings County, NY","14000US36047018700"
2022,"2022",4,"Asian",87500,75249,"Census Tract 188, Kings County, NY","14000US36047018800"
2022,"2022",4,"Asian",175066,103098,"Census Tract 191, Kings County, NY","14000US36047019100"
2022,"2022",4,"Asian",66250,14521,"Census Tract 192, Kings County, NY","14000US36047019200"
2022,"2022",4,"Asian",69375,41178,"Census Tract 198, Kings County, NY","14000US36047019800"
2022,"2022",4,"Asian",123010,17045,"Census Tract 199, Kings County, NY","14000US36047019900"
2022,"2022",4,"Asian",52017,43007,"Census Tract 200, Kings County, NY","14000US36047020000"
2022,"2022",4,"Asian",231121,64964,"Census Tract 201, Kings County, NY","14000US36047020100"
2022,"2022",4,"Asian",200375,74029,"Census Tract 203, Kings County, NY","14000US36047020300"
2022,"2022",4,"Asian",52841,38319,"Census Tract 204, Kings County, NY","14000US36047020400"
2022,"2022",4,"Asian",151250,38641,"Census Tract 205, Kings County, NY","14000US36047020500"
2022,"2022",4,"Asian",57273,40081,"Census Tract 210, Kings County, NY","14000US36047021000"
2022,"2022",4,"Asian",118750,99862,"Census Tract 211, Kings County, NY","14000US36047021100"
2022,"2022",4,"Asian",47261,32027.000000000004,"Census Tract 212, Kings County, NY","14000US36047021200"
2022,"2022",4,"Asian",77904,35160,"Census Tract 214, Kings County, NY","14000US36047021400"
2022,"2022",4,"Asian",250001,,"Census Tract 215, Kings County, NY","14000US36047021500"
2022,"2022",4,"Asian",171875,147897,"Census Tract 217, Kings County, NY","14000US36047021700"
2022,"2022",4,"Asian",181339,49191,"Census Tract 219, Kings County, NY","14000US36047021900"
2022,"2022",4,"Asian",26328,213,"Census Tract 220, Kings County, NY","14000US36047022000"
2022,"2022",4,"Asian",173750,135510,"Census Tract 221, Kings County, NY","14000US36047022100"
2022,"2022",4,"Asian",68527,14151,"Census Tract 224, Kings County, NY","14000US36047022400"
2022,"2022",4,"Asian",61964,26198,"Census Tract 226, Kings County, NY","14000US36047022600"
2022,"2022",4,"Asian",196591,114590,"Census Tract 227, Kings County, NY","14000US36047022700"
2022,"2022",4,"Asian",197386,44508,"Census Tract 229, Kings County, NY","14000US36047022900"
2022,"2022",4,"Asian",2499,,"Census Tract 231, Kings County, NY","14000US36047023100"
2022,"2022",4,"Asian",30987,17738,"Census Tract 232, Kings County, NY","14000US36047023200"
2022,"2022",4,"Asian",107857,50680,"Census Tract 242, Kings County, NY","14000US36047024200"
2022,"2022",4,"Asian",113734,648,"Census Tract 243, Kings County, NY","14000US36047024300"
2022,"2022",4,"Asian",85808,11465,"Census Tract 244, Kings County, NY","14000US36047024400"
2022,"2022",4,"Asian",69583,37362,"Census Tract 246, Kings County, NY","14000US36047024600"
2022,"2022",4,"Asian",61164,29570,"Census Tract 248, Kings County, NY","14000US36047024800"
2022,"2022",4,"Asian",48050,9395,"Census Tract 250, Kings County, NY","14000US36047025000"
2022,"2022",4,"Asian",32063,23925,"Census Tract 252, Kings County, NY","14000US36047025200"
2022,"2022",4,"Asian",86250,21592,"Census Tract 254, Kings County, NY","14000US36047025400"
2022,"2022",4,"Asian",74485,45382,"Census Tract 256, Kings County, NY","14000US36047025600"
2022,"2022",4,"Asian",65357,8639,"Census Tract 258, Kings County, NY","14000US36047025800"
2022,"2022",4,"Asian",160750,71691,"Census Tract 259.01, Kings County, NY","14000US36047025901"
2022,"2022",4,"Asian",72727,27030,"Census Tract 260, Kings County, NY","14000US36047026000"
2022,"2022",4,"Asian",106500,21153,"Census Tract 261, Kings County, NY","14000US36047026100"
2022,"2022",4,"Asian",112111,19430,"Census Tract 262, Kings County, NY","14000US36047026200"
2022,"2022",4,"Asian",73750,5779,"Census Tract 264, Kings County, NY","14000US36047026400"
2022,"2022",4,"Asian",52263,11602,"Census Tract 266, Kings County, NY","14000US36047026600"
2022,"2022",4,"Asian",54293,20345,"Census Tract 268, Kings County, NY","14000US36047026800"
2022,"2022",4,"Asian",124261,65920,"Census Tract 270, Kings County, NY","14000US36047027000"
2022,"2022",4,"Asian",76125,56783.00000000001,"Census Tract 272, Kings County, NY","14000US36047027200"
2022,"2022",4,"Asian",90313,85617,"Census Tract 274, Kings County, NY","14000US36047027400"
2022,"2022",4,"Asian",153000,91782,"Census Tract 275, Kings County, NY","14000US36047027500"
2022,"2022",4,"Asian",56111,32764.999999999996,"Census Tract 276, Kings County, NY","14000US36047027600"
2022,"2022",4,"Asian",87596,59774,"Census Tract 278, Kings County, NY","14000US36047027800"
2022,"2022",4,"Asian",115000,44079,"Census Tract 280, Kings County, NY","14000US36047028000"
2022,"2022",4,"Asian",69837,41255,"Census Tract 282, Kings County, NY","14000US36047028200"
2022,"2022",4,"Asian",88563,32052,"Census Tract 284, Kings County, NY","14000US36047028400"
2022,"2022",4,"Asian",45360,4857,"Census Tract 286, Kings County, NY","14000US36047028600"
2022,"2022",4,"Asian",86652,42505,"Census Tract 288, Kings County, NY","14000US36047028800"
2022,"2022",4,"Asian",126708,69067,"Census Tract 290, Kings County, NY","14000US36047029000"
2022,"2022",4,"Asian",36389,26477,"Census Tract 292, Kings County, NY","14000US36047029200"
2022,"2022",4,"Asian",54426,52502,"Census Tract 294, Kings County, NY","14000US36047029400"
2022,"2022",4,"Asian",25435,11228,"Census Tract 298, Kings County, NY","14000US36047029800"
2022,"2022",4,"Asian",55682,23101,"Census Tract 300, Kings County, NY","14000US36047030000"
2022,"2022",4,"Asian",92438,39368,"Census Tract 302, Kings County, NY","14000US36047030200"
2022,"2022",4,"Asian",62944,19388,"Census Tract 304, Kings County, NY","14000US36047030400"
2022,"2022",4,"Asian",187174,132703,"Census Tract 305, Kings County, NY","14000US36047030500"
2022,"2022",4,"Asian",53929,35619,"Census Tract 306, Kings County, NY","14000US36047030600"
2022,"2022",4,"Asian",95536,30218,"Census Tract 308, Kings County, NY","14000US36047030800"
2022,"2022",4,"Asian",250001,,"Census Tract 309, Kings County, NY","14000US36047030900"
2022,"2022",4,"Asian",155938,127167,"Census Tract 315, Kings County, NY","14000US36047031500"
2022,"2022",4,"Asian",136068,12503,"Census Tract 326, Kings County, NY","14000US36047032600"
2022,"2022",4,"Asian",48105,38780,"Census Tract 328, Kings County, NY","14000US36047032800"
2022,"2022",4,"Asian",131674,49519,"Census Tract 329, Kings County, NY","14000US36047032900"
2022,"2022",4,"Asian",30000,3461,"Census Tract 340, Kings County, NY","14000US36047034000"
2022,"2022",4,"Asian",29231,26902,"Census Tract 342, Kings County, NY","14000US36047034200"
2022,"2022",4,"Asian",80625,62473,"Census Tract 348, Kings County, NY","14000US36047034800"
2022,"2022",4,"Asian",164214,35336,"Census Tract 356.02, Kings County, NY","14000US36047035602"
2022,"2022",4,"Asian",82750,71112,"Census Tract 364, Kings County, NY","14000US36047036400"
2022,"2022",4,"Asian",84509,27320.000000000004,"Census Tract 366, Kings County, NY","14000US36047036600"
2022,"2022",4,"Asian",113750,95618,"Census Tract 370, Kings County, NY","14000US36047037000"
2022,"2022",4,"Asian",109028,6826,"Census Tract 373, Kings County, NY","14000US36047037300"
2022,"2022",4,"Asian",70188,32870,"Census Tract 374.01, Kings County, NY","14000US36047037401"
2022,"2022",4,"Asian",83385,48477,"Census Tract 375, Kings County, NY","14000US36047037500"
2022,"2022",4,"Asian",30563,14437,"Census Tract 382, Kings County, NY","14000US36047038200"
2022,"2022",4,"Asian",133077,97963,"Census Tract 385, Kings County, NY","14000US36047038500"
2022,"2022",4,"Asian",71250,52847,"Census Tract 386, Kings County, NY","14000US36047038600"
2022,"2022",4,"Asian",26410,739,"Census Tract 387, Kings County, NY","14000US36047038700"
2022,"2022",4,"Asian",141000,33023,"Census Tract 390, Kings County, NY","14000US36047039000"
2022,"2022",4,"Asian",140833,57444.99999999999,"Census Tract 393, Kings County, NY","14000US36047039300"
2022,"2022",4,"Asian",28333,20711,"Census Tract 394, Kings County, NY","14000US36047039400"
2022,"2022",4,"Asian",81295,19891,"Census Tract 395, Kings County, NY","14000US36047039500"
2022,"2022",4,"Asian",90063,32305.000000000004,"Census Tract 398, Kings County, NY","14000US36047039800"
2022,"2022",4,"Asian",56832,37405,"Census Tract 400, Kings County, NY","14000US36047040000"
2022,"2022",4,"Asian",111667,24930,"Census Tract 402, Kings County, NY","14000US36047040200"
2022,"2022",4,"Asian",95769,89194,"Census Tract 403, Kings County, NY","14000US36047040300"
2022,"2022",4,"Asian",71250,70706,"Census Tract 404, Kings County, NY","14000US36047040400"
2022,"2022",4,"Asian",111534,25417,"Census Tract 406, Kings County, NY","14000US36047040600"
2022,"2022",4,"Asian",98917,35318,"Census Tract 408, Kings County, NY","14000US36047040800"
2022,"2022",4,"Asian",120104,59409,"Census Tract 412, Kings County, NY","14000US36047041200"
2022,"2022",4,"Asian",119000,102537,"Census Tract 413, Kings County, NY","14000US36047041300"
2022,"2022",4,"Asian",157740,140317,"Census Tract 414.02, Kings County, NY","14000US36047041402"
2022,"2022",4,"Asian",71534,14806,"Census Tract 416, Kings County, NY","14000US36047041600"
2022,"2022",4,"Asian",162917,136204,"Census Tract 418, Kings County, NY","14000US36047041800"
2022,"2022",4,"Asian",88636,27716,"Census Tract 419, Kings County, NY","14000US36047041900"
2022,"2022",4,"Asian",172303,103244,"Census Tract 421, Kings County, NY","14000US36047042100"
2022,"2022",4,"Asian",22438,19614,"Census Tract 422, Kings County, NY","14000US36047042200"
2022,"2022",4,"Asian",96478,50551,"Census Tract 423, Kings County, NY","14000US36047042300"
2022,"2022",4,"Asian",78542,23497,"Census Tract 424, Kings County, NY","14000US36047042400"
2022,"2022",4,"Asian",63929,38566,"Census Tract 426, Kings County, NY","14000US36047042600"
