ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2017,"2017",2,"Black",56786,9682,"Census Tract 241, Kings County, NY","14000US36047024100"
2017,"2017",2,"Black",44013,18004,"Census Tract 243, Kings County, NY","14000US36047024300"
2017,"2017",2,"Black",54223,17876,"Census Tract 245, Kings County, NY","14000US36047024500"
2017,"2017",2,"Black",26217,3818,"Census Tract 247, Kings County, NY","14000US36047024700"
2017,"2017",2,"Black",57236,17770,"Census Tract 249, Kings County, NY","14000US36047024900"
2017,"2017",2,"Black",31903,7700.000000000001,"Census Tract 251, Kings County, NY","14000US36047025100"
2017,"2017",2,"Black",112591,23045,"Census Tract 252, Kings County, NY","14000US36047025200"
2017,"2017",2,"Black",37159,15567,"Census Tract 253, Kings County, NY","14000US36047025300"
2017,"2017",2,"Black",21678,6745,"Census Tract 255, Kings County, NY","14000US36047025500"
2017,"2017",2,"Black",65707,15382,"Census Tract 257, Kings County, NY","14000US36047025700"
2017,"2017",2,"Black",53862,2984,"Census Tract 259.01, Kings County, NY","14000US36047025901"
2017,"2017",2,"Black",20202,6261,"Census Tract 259.02, Kings County, NY","14000US36047025902"
2017,"2017",2,"Black",36104,14921.999999999998,"Census Tract 261, Kings County, NY","14000US36047026100"
2017,"2017",2,"Black",33036,18367,"Census Tract 263, Kings County, NY","14000US36047026300"
2017,"2017",2,"Black",53347,7798,"Census Tract 265, Kings County, NY","14000US36047026500"
2017,"2017",2,"Black",41959,16449,"Census Tract 267, Kings County, NY","14000US36047026700"
2017,"2017",2,"Black",58036,16861,"Census Tract 269, Kings County, NY","14000US36047026900"
2017,"2017",2,"Black",37500,16647,"Census Tract 271, Kings County, NY","14000US36047027100"
2017,"2017",2,"Black",41125,14876,"Census Tract 273, Kings County, NY","14000US36047027300"
2017,"2017",2,"Black",67674,17448,"Census Tract 275, Kings County, NY","14000US36047027500"
2017,"2017",2,"Black",35048,9814,"Census Tract 277, Kings County, NY","14000US36047027700"
2017,"2017",2,"Black",56336,10744,"Census Tract 279, Kings County, NY","14000US36047027900"
2017,"2017",2,"Black",23068,7171.999999999999,"Census Tract 281, Kings County, NY","14000US36047028100"
2017,"2017",2,"Black",36250,9600,"Census Tract 283, Kings County, NY","14000US36047028300"
2017,"2017",2,"Black",18800,2749,"Census Tract 285.02, Kings County, NY","14000US36047028502"
2017,"2017",2,"Black",98163,70663,"Census Tract 286, Kings County, NY","14000US36047028600"
2017,"2017",2,"Black",29851,14797.000000000002,"Census Tract 287, Kings County, NY","14000US36047028700"
2017,"2017",2,"Black",58750,20327,"Census Tract 289, Kings County, NY","14000US36047028900"
2017,"2017",2,"Black",33352,15372,"Census Tract 291, Kings County, NY","14000US36047029100"
2017,"2017",2,"Black",48875,16775,"Census Tract 293, Kings County, NY","14000US36047029300"
2017,"2017",2,"Black",62632,55959,"Census Tract 294, Kings County, NY","14000US36047029400"
2017,"2017",2,"Black",50368,11801,"Census Tract 295, Kings County, NY","14000US36047029500"
2017,"2017",2,"Black",52199,11772,"Census Tract 297, Kings County, NY","14000US36047029700"
2017,"2017",2,"Black",30026,7610.000000000001,"Census Tract 299, Kings County, NY","14000US36047029900"
2017,"2017",2,"Black",147731,87013,"Census Tract 300, Kings County, NY","14000US36047030000"
2017,"2017",2,"Black",40917,8898,"Census Tract 301, Kings County, NY","14000US36047030100"
2017,"2017",2,"Black",29858,5265,"Census Tract 303, Kings County, NY","14000US36047030300"
2017,"2017",2,"Black",36094,24552,"Census Tract 305, Kings County, NY","14000US36047030500"
2017,"2017",2,"Black",20542,3737.9999999999995,"Census Tract 307, Kings County, NY","14000US36047030700"
2017,"2017",2,"Black",41250,7784,"Census Tract 309, Kings County, NY","14000US36047030900"
2017,"2017",2,"Black",46719,16747,"Census Tract 311, Kings County, NY","14000US36047031100"
2017,"2017",2,"Black",36392,8891,"Census Tract 313, Kings County, NY","14000US36047031300"
2017,"2017",2,"Black",35290,19835,"Census Tract 315, Kings County, NY","14000US36047031500"
2017,"2017",2,"Black",43289,13837,"Census Tract 317.01, Kings County, NY","14000US36047031701"
2017,"2017",2,"Black",55547,10739,"Census Tract 317.02, Kings County, NY","14000US36047031702"
2017,"2017",2,"Black",43519,7797.000000000001,"Census Tract 319, Kings County, NY","14000US36047031900"
2017,"2017",2,"Black",45212,8637,"Census Tract 321, Kings County, NY","14000US36047032100"
2017,"2017",2,"Black",63537,11549,"Census Tract 323, Kings County, NY","14000US36047032300"
2017,"2017",2,"Black",48223,6494,"Census Tract 325, Kings County, NY","14000US36047032500"
2017,"2017",2,"Black",21333,9885,"Census Tract 326, Kings County, NY","14000US36047032600"
2017,"2017",2,"Black",42820,11441,"Census Tract 327, Kings County, NY","14000US36047032700"
2017,"2017",2,"Black",81150,15024,"Census Tract 328, Kings County, NY","14000US36047032800"
2017,"2017",2,"Black",44757,21224,"Census Tract 329, Kings County, NY","14000US36047032900"
2017,"2017",2,"Black",28921,7126.999999999999,"Census Tract 330, Kings County, NY","14000US36047033000"
2017,"2017",2,"Black",30694,9962,"Census Tract 331, Kings County, NY","14000US36047033100"
2017,"2017",2,"Black",41111,10634,"Census Tract 333, Kings County, NY","14000US36047033300"
2017,"2017",2,"Black",40703,8464,"Census Tract 335, Kings County, NY","14000US36047033500"
2017,"2017",2,"Black",50000,33436,"Census Tract 337, Kings County, NY","14000US36047033700"
2017,"2017",2,"Black",32125,13182,"Census Tract 339, Kings County, NY","14000US36047033900"
2017,"2017",2,"Black",29412,13191,"Census Tract 340, Kings County, NY","14000US36047034000"
2017,"2017",2,"Black",41506,11609,"Census Tract 341, Kings County, NY","14000US36047034100"
2017,"2017",2,"Black",22401,8220,"Census Tract 342, Kings County, NY","14000US36047034200"
2017,"2017",2,"Black",24366,5228,"Census Tract 343, Kings County, NY","14000US36047034300"
2017,"2017",2,"Black",34931,10086,"Census Tract 345, Kings County, NY","14000US36047034500"
2017,"2017",2,"Black",40942,12747,"Census Tract 347, Kings County, NY","14000US36047034700"
2017,"2017",2,"Black",115078,49890,"Census Tract 348, Kings County, NY","14000US36047034800"
2017,"2017",2,"Black",34375,4444,"Census Tract 349, Kings County, NY","14000US36047034900"
2017,"2017",2,"Black",32235,12918,"Census Tract 351, Kings County, NY","14000US36047035100"
2017,"2017",2,"Black",51458,13091,"Census Tract 352, Kings County, NY","14000US36047035200"
2017,"2017",2,"Black",47512,5841,"Census Tract 353, Kings County, NY","14000US36047035300"
2017,"2017",2,"Black",49982,4722,"Census Tract 355, Kings County, NY","14000US36047035500"
2017,"2017",2,"Black",56910,2179,"Census Tract 356.01, Kings County, NY","14000US36047035601"
2017,"2017",2,"Black",30411,5531,"Census Tract 357, Kings County, NY","14000US36047035700"
2017,"2017",2,"Black",27303,7126,"Census Tract 359, Kings County, NY","14000US36047035900"
2017,"2017",2,"Black",84375,22690,"Census Tract 360.01, Kings County, NY","14000US36047036001"
2017,"2017",2,"Black",29703,3455.0000000000005,"Census Tract 361, Kings County, NY","14000US36047036100"
2017,"2017",2,"Black",33180,6140,"Census Tract 363, Kings County, NY","14000US36047036300"
2017,"2017",2,"Black",40065,8804,"Census Tract 365.01, Kings County, NY","14000US36047036501"
